"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","Quantity","Method"
"0x05e2fcefc4aa7ca4d8cb757b9485052267b4d636c7307294a39f8346d5723091","20686235","1725561587","2024-09-05 18:39:47","0xe0e37218e31caaeb69ecd8523394718f074d87c7","0xc9e78a649ec307bf3952250e5f65b6968fb78fe1","1,472,308,345.11932965","Transfer"
"0xd8006b4f8f97e320baa5a5b383ee3febf09056dcdeae2c0d6a429dc3dd2c9ea3","20686935","1725570011","2024-09-05 21:00:11","0xc9e78a649ec307bf3952250e5f65b6968fb78fe1","WETHContract","2,289,453,177.791766004","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x055e76895e14f963e2cc85a5f9e5546ed072a01b9eb19438c9d61832e7c39199","20686943","1725570107","2024-09-05 21:01:47","WETHContract","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","1,121,832,057.117965341","Swap Tokens For Exact Tokens"
"0x990bb19dcc751abe3d641c2b74e48249257e6d4078f3eaa7eb40abe8a95f289d","20686943","1725570107","2024-09-05 21:01:47","WETHContract","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","1,167,621,120.673800663","Swap Tokens For Exact Tokens"
"0xc942a73e197415058f00d20a0259762db71fd6b49a5e610ebf99291bada94daf","20686945","1725570131","2024-09-05 21:02:11","0xc9e78a649ec307bf3952250e5f65b6968fb78fe1","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","1,772,141,497.25332524","Transfer"
"0x3e3162a51e491762a917b09ff4bd30729081f2e4782064c5e299a9c4725926bf","20687680","1725578999","2024-09-05 23:29:59","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","WETHContract","2,831,192,804.65210349","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xa5c84706c6acc7cf3e01daaba460abfb4fa2ce74b559fdd5125b9a701c19adc4","20687681","1725579011","2024-09-05 23:30:11","WETHContract","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","1,104,165,193.814320361","Swap Tokens For Exact Tokens"
"0x372b9ed17742950d2ba6bbed7bc6d1307462afe2affb5ac68d22972c4c25a351","20687693","1725579155","2024-09-05 23:32:35","WETHContract","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","1,727,027,610.837783129","Swap Tokens For Exact Tokens"
"0xeaf877963253919abf3c11d68454627a9d9e7403d57a34371bff673670f80ac2","20687695","1725579179","2024-09-05 23:32:59","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","1,230,401,870.392987753","Transfer"
"0xec523d81b57659e4306adeda1c843e279852c8d6aa51e6b576055a4c5e2a54cc","20688351","1725587099","2024-09-06 01:44:59","WETHContract","0x76999aed261fc44d04acf027635b96f23eff444e","2,775,984,873.090440502","Swap Tokens For Exact Tokens"
"0xf2a95afc95a3bb08b6145658376a1c90b052fac0dca4c1aa2934f8774f8e0976","20688352","1725587111","2024-09-06 01:45:11","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","WETHContract","863,136,976.590010665","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x891f1d0c62013bd9e118e0792131381146e1ce082300416ffd6cfe417e6e16e0","20688358","1725587195","2024-09-06 01:46:35","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","WETHContract","1,921,175,851.119701158","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xe872926023bb1539998b0aee09b7f7cce90ce8d602cdf2d92defd7cc216254b5","20688360","1725587219","2024-09-06 01:46:59","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","0x2f74539ec09e24749f135247eb24fb56e756f27b","1,917,011,873.810065497","Transfer"
"0x73056fc2588b57a47e1a392fb53d59e889ce50ddbdbeb4ed452a487bcf0b8735","20688360","1725587219","2024-09-06 01:46:59","0x445c37b44405da7aa59ed786050b9a6cb4cf7e2a","0x76999aed261fc44d04acf027635b96f23eff444e","1,281,445,824.645015081","Transfer"
"0x444bb5f342235f480eb05607832693dcff8f733bf80629e34d8a13b94feedf03","20688360","1725587219","2024-09-06 01:46:59","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","0x2f74539ec09e24749f135247eb24fb56e756f27b","2,140,418,823.925390086","Transfer"
"0xcb8d6e00eb80e5d14fa88abcf1f6907a5e83a9681c8f8b8a52d03ccceed43734","20689181","1725597095","2024-09-06 04:31:35","WETHContract","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","2,137,558,955.049149318","Swap Tokens For Exact Tokens"
"0x8750af93cd9c01d3c064bd05a2b7c1618fd58e350e7bc4ca2df59837f068e9c5","20689190","1725597203","2024-09-06 04:33:23","0x2f74539ec09e24749f135247eb24fb56e756f27b","WETHContract","1,007,666,666.99971948","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xa7f5cf8edab7933190349b82e8bf75b6c0cf1d9b85f0024e0cbad415e6703121","20689190","1725597203","2024-09-06 04:33:23","0x76999aed261fc44d04acf027635b96f23eff444e","WETHContract","1,136,304,964.914577285","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xb935ef47564f9165d7d8a68b736b489046a370a46ee3cb3061327368e7a62206","20689192","1725597227","2024-09-06 04:33:47","0x76999aed261fc44d04acf027635b96f23eff444e","0x667ae6c38c09d777a2b60967756d20b11c620b96","2,921,125,732.820878298","Transfer"
"0x5d970e51f12c3803e14dc517a45b38a27df73b9d5a2d7f8e2b5a12e293609910","20689192","1725597227","2024-09-06 04:33:47","0x2f74539ec09e24749f135247eb24fb56e756f27b","0x667ae6c38c09d777a2b60967756d20b11c620b96","1,133,098,626.482003561","Transfer"
"0x332ce338f93eda7af866aa8f8060a76aef52b8ead071c864e36a4fcf4469fed8","20689192","1725597227","2024-09-06 04:33:47","0x2f74539ec09e24749f135247eb24fb56e756f27b","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","1,916,665,404.253732542","Transfer"
"0xb5566e9014b5f776673b0700d27a55b3844f4443112b79e911d4f26294f453bd","20689824","1725604859","2024-09-06 06:40:59","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","WETHContract","2,228,501,442.249954702","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xc67c8a8e67f5328a96be01d65cd027c9a8e3f6b2f83b111cf188df5bc24a3d24","20689830","1725604931","2024-09-06 06:42:11","WETHContract","0x832fece91aadbff307ae3740bb35727d5f3c6148","1,158,820,749.969976446","Swap Tokens For Exact Tokens"
"0x04137a2d28d18e8e274cd3e552daeb14cfeec3dfef6289ab2645e1f2b3a691c9","20689845","1725605111","2024-09-06 06:45:11","0xcc98e9ccaf2d7ade07a96207632edf2719b5ccfc","0x832fece91aadbff307ae3740bb35727d5f3c6148","1,825,722,917.052927158","Transfer"
"0xaceb8b2703abd0239d157438fde63376d8c8c70b558dc1bbbc4d70d45b7dc92a","20690504","1725613055","2024-09-06 08:57:35","WETHContract","0x87c31c658646c874cd81d4f268fb75d86c3e002c","786,734,741.636159481","Swap Tokens For Exact Tokens"
"0x075cedf03bad1d52b9020b80e43517962ff93ef2e5f9d5377696636069b1588f","20690521","1725613259","2024-09-06 09:00:59","WETHContract","0x87c31c658646c874cd81d4f268fb75d86c3e002c","1,461,078,805.895724751","Swap Tokens For Exact Tokens"
"0xf4757b4cb48ce2e14647cbb7192a3f54f6845e125f0c13c23e5bd4bc74de0e68","20690532","1725613391","2024-09-06 09:03:11","0x832fece91aadbff307ae3740bb35727d5f3c6148","0x87c31c658646c874cd81d4f268fb75d86c3e002c","2,984,543,667.022903604","Transfer"
"0x85f2c28d2235efd83da28098d8fa6c78ce6a778e0651372c42a98a32cf11b08b","20691289","1725622511","2024-09-06 11:35:11","0x87c31c658646c874cd81d4f268fb75d86c3e002c","WETHContract","1,061,949,931.281322942","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x608b2c34e2da5e29fcd3df301eea5e1836276be91bbb5d31ee3e7ae0617fe53e","20691294","1725622571","2024-09-06 11:36:11","WETHContract","0x2f74539ec09e24749f135247eb24fb56e756f27b","2,301,681,761.847767443","Swap Tokens For Exact Tokens"
"0x2e101611d1e729a4aeda38454f0f495ea0d9acf8f89fb9c4471c4b48a5367e79","20691317","1725622859","2024-09-06 11:40:59","0x87c31c658646c874cd81d4f268fb75d86c3e002c","0x2f74539ec09e24749f135247eb24fb56e756f27b","4,170,407,283.273464894","Transfer"
"0x05e639a81d070dd24a80aad5cf52e6d5e16bf555b343246580de960d3a2f70b6","20691863","1725629447","2024-09-06 13:30:47","WETHContract","0x67ae2f72b74396acbc0a2224eeba20dce0abf605","2,042,092,561.781308169","Swap Tokens For Exact Tokens"
"0xc4072ed7c5167783e1b570ff540e37fbca1eec6be3377fc14be6db8595ce051c","20691864","1725629459","2024-09-06 13:30:59","0x2f74539ec09e24749f135247eb24fb56e756f27b","WETHContract","655,430,028.629328669","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x370ff972f970f63414ffe679b8ebade4c4af6a997f75802406be83627802d622","20691867","1725629495","2024-09-06 13:31:35","0x667ae6c38c09d777a2b60967756d20b11c620b96","WETHContract","1,392,788,810.837323424","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xd7de601622f92e42b974ca4b56350f7d017e3f692530aab3dcc5e4c670530368","20691869","1725629519","2024-09-06 13:31:59","0x2f74539ec09e24749f135247eb24fb56e756f27b","0x832fece91aadbff307ae3740bb35727d5f3c6148","2,598,658,014.903826701","Transfer"
"0x8590422c65f5986be7c77d152cefbbab73cbade756232961eda29fab6b0620d6","20691869","1725629519","2024-09-06 13:31:59","0x667ae6c38c09d777a2b60967756d20b11c620b96","0x832fece91aadbff307ae3740bb35727d5f3c6148","2,661,435,548.465558435","Transfer"
"0x46256856a130741ff6adf1657e1f65392b75d376f92d03ed51764091569a7995","20691869","1725629519","2024-09-06 13:31:59","0x2f74539ec09e24749f135247eb24fb56e756f27b","0x67ae2f72b74396acbc0a2224eeba20dce0abf605","3,218,001,001.588076967","Transfer"
"0x530b96253fb23d13e4c1fa92bdd25cd9cf1bbae78a22af81b426a558065f496f","20692718","1725639791","2024-09-06 16:23:11","WETHContract","0x2ae4add52a808c5f0472fa405ce662f0848c727b","602,570,820.177779869","Swap Tokens For Exact Tokens"
"0xc416b938d1d6f8229aae54ecb8851d3939a1237ddac94cf5a6f53a4c7afea1eb","20692719","1725639803","2024-09-06 16:23:23","0x832fece91aadbff307ae3740bb35727d5f3c6148","WETHContract","2,231,743,778.43622174","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x16bbfe0815a87a04561361d60c2e4577cb6d45e35f8dc2e1fe096d37f63e672a","20692720","1725639815","2024-09-06 16:23:35","WETHContract","0x2ae4add52a808c5f0472fa405ce662f0848c727b","1,629,172,958.258441871","Swap Tokens For Exact Tokens"
"0x16e2b4b8cd9538b632908b7fae1fa792566b3331d192c54539c9c1d552bae50f","20692722","1725639839","2024-09-06 16:23:59","0x832fece91aadbff307ae3740bb35727d5f3c6148","0x2ae4add52a808c5f0472fa405ce662f0848c727b","3,028,349,784.933163396","Transfer"
"0x33c93f46ad8cdf8ddacb076a7b50637a182d0178c3fcb829cdb72241e2355c52","20693352","1725647423","2024-09-06 18:30:23","WETHContract","0xd158bdb894ed38c2e99f6b64f36d356280bbc6c4","1,616,396,177.753215941","Swap Tokens For Exact Tokens"
"0x8aacd4c4ae0a4c561a479540602aa2c60b0f9747d16447a1cc7d21ad573b7507","20693357","1725647495","2024-09-06 18:31:35","WETHContract","0xd158bdb894ed38c2e99f6b64f36d356280bbc6c4","1,077,597,451.835477294","Swap Tokens For Exact Tokens"
"0x4be1955416633c120f520d4251a224264e1c85b2e810a8f877e493d3e3161939","20693357","1725647495","2024-09-06 18:31:35","0x2ae4add52a808c5f0472fa405ce662f0848c727b","WETHContract","2,693,993,629.588693235","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xf4dcd33453d581bd1d23880e92df20a56aedc881a506b75aeeb26e347aa23cea","20693359","1725647519","2024-09-06 18:31:59","0x2ae4add52a808c5f0472fa405ce662f0848c727b","0xd158bdb894ed38c2e99f6b64f36d356280bbc6c4","2,566,099,933.780691901","Transfer"
"0xa78d39144e6c0a86c6bd7371832c757fbc450e21528820134f83c374e8ffeadb","20694042","1725655727","2024-09-06 20:48:47","WETHContract","0x832fece91aadbff307ae3740bb35727d5f3c6148","1,212,443,434.512123187","Swap Tokens For Exact Tokens"
"0x9b27558ae410abdee20f0c370703448013acb1fd795c0b3041937ffb6d637f8b","20694056","1725655895","2024-09-06 20:51:35","0x67ae2f72b74396acbc0a2224eeba20dce0abf605","WETHContract","2,054,988,872.054446079","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x3f5df88b61b7660c622f51576a21f598bca69b0ddc7f027ac3e399a5d94e4891","20694061","1725655955","2024-09-06 20:52:35","WETHContract","0x832fece91aadbff307ae3740bb35727d5f3c6148","842,545,437.542322892","Swap Tokens For Exact Tokens"
"0xa7d2785cf502f9617c0025658d0af092b6b8f98393f11fe8ea22cad4ab15d83e","20694063","1725655979","2024-09-06 20:52:59","0x67ae2f72b74396acbc0a2224eeba20dce0abf605","0x832fece91aadbff307ae3740bb35727d5f3c6148","3,205,104,691.314939057","Transfer"
"0xcf1b53b656e2c5ee1770420d845bf2f3fe5fdb6137bb46f14a43ae0c8973805b","20694912","1725666239","2024-09-06 23:43:59","0x832fece91aadbff307ae3740bb35727d5f3c6148","WETHContract","619,840,810.204480568","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x8d15f0494621b97d9417a3d3b185fb0e91df24886350877a1c61ff65962e01d1","20694917","1725666311","2024-09-06 23:45:11","WETHContract","0x5d8ab66b9df02d8e9fffe7bb8739b1efccd57f8a","2,574,945,206.89797511","Swap Tokens For Exact Tokens"
"0x4e933928e264beee5f34f97249144be931762aac5cb6c69f8651828ec82ffb98","20694928","1725666443","2024-09-06 23:47:23","0xd158bdb894ed38c2e99f6b64f36d356280bbc6c4","WETHContract","1,962,829,232.314188467","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x2702434ebd75b4ffbba5e8d018ad1d17d38552190c3387317c8bccd5492f7e95","20694930","1725666467","2024-09-06 23:47:47","0x832fece91aadbff307ae3740bb35727d5f3c6148","0x2889388b6808a7fa176fe30448461d3bbc994da6","1,958,966,814.503841504","Transfer"
"0x21dde05f56522f4833c2ab99ab0574bd33d55155f48eba3e7cc0ed6a63bbffb1","20694930","1725666467","2024-09-06 23:47:47","0xd158bdb894ed38c2e99f6b64f36d356280bbc6c4","0x2889388b6808a7fa176fe30448461d3bbc994da6","3,297,264,331.055196669","Transfer"
"0xf8a904939afc3b24561cfd9e4e3dc3bda6e3386f398536fb76174db60bd7d0c5","20694930","1725666467","2024-09-06 23:47:47","0x832fece91aadbff307ae3740bb35727d5f3c6148","0x5d8ab66b9df02d8e9fffe7bb8739b1efccd57f8a","2,681,285,938.661063064","Transfer"
"0xaadaf64a539b75ea7a5ea23ee3901952121ece4b45ea152c1750275cf7e5dc16","20695596","1725674471","2024-09-07 02:01:11","WETHContract","0x8a5d8700dd19488d964d202e87b0cc85704054db","189,504,901.516786742","-"
"0x67788bf8e793f8881ddfdf821e1bb408959d0e81e0db6cd276411cad82dac264","20695596","1725674471","2024-09-07 02:01:11","WETHContract","0xf05da76954205c1cf1a4cd61e884fe2043b6d8f2","2,038,508,401.067824065","Swap Tokens For Exact Tokens"
"0xb6be79e6185891cbf8cff1b771475a72e49a7c36d80ee3410831f4b067c0159a","20695596","1725674471","2024-09-07 02:01:11","0x8a5d8700dd19488d964d202e87b0cc85704054db","WETHContract","183,823,401.077664146","-"
"0x7815346ee098dc67b2914027d1c5adbfe6bd4e4ed4b8dd9e2989a47983e7f2da","20695601","1725674531","2024-09-07 02:02:11","0x2889388b6808a7fa176fe30448461d3bbc994da6","WETHContract","1,390,344,269.864298726","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xc16ab3163f170fafb94dc98a0a7d4345d1bde5242de9e81f0ad68c97c2ca03cb","20695613","1725674675","2024-09-07 02:04:35","0x5d8ab66b9df02d8e9fffe7bb8739b1efccd57f8a","WETHContract","654,279,656.406728811","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xe7ac563dab6be6800e99e7ced2b21d304ef283cd24e2961594167fb77bb3f883","20695615","1725674699","2024-09-07 02:04:59","0x2889388b6808a7fa176fe30448461d3bbc994da6","0xe0e37218e31caaeb69ecd8523394718f074d87c7","3,866,092,299.069469608","Transfer"
"0x3bc1040f99798a1cb1afb5b1ba17a8a9d69fd7f80dfdded2fd27329ecc32ca9d","20695615","1725674699","2024-09-07 02:04:59","0x5d8ab66b9df02d8e9fffe7bb8739b1efccd57f8a","0xe0e37218e31caaeb69ecd8523394718f074d87c7","1,387,306,121.33015038","Transfer"
"0xe22053008cd40729a9aa98e0fa10d8460e11884c479b800b3a55f85cdd53c810","20695615","1725674699","2024-09-07 02:04:59","0x5d8ab66b9df02d8e9fffe7bb8739b1efccd57f8a","0xf05da76954205c1cf1a4cd61e884fe2043b6d8f2","3,214,850,791.196889144","Transfer"
"0x21646f82ad8ad42c3262836b8ae646852d977a7fd73269a1388c968233678948","20696352","1725683555","2024-09-07 04:32:35","0xe0e37218e31caaeb69ecd8523394718f074d87c7","WETHContract","2,249,497,161.319427698","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x2a7dca297efcb9e442af8823b2f391be6a3b871ad9672fcc3f79843a826cbce2","20696352","1725683555","2024-09-07 04:32:35","WETHContract","0xd1fd52c612167e7151e3ae4ce093f3b3315588f2","1,102,253,609.046519572","Swap Tokens For Exact Tokens"
"0xc3ecc67f5e075af928c9a10741bf2bb1b22b88ed6a59b2f5e3e2e28e9efbbd79","20696353","1725683567","2024-09-07 04:32:47","WETHContract","0xd1fd52c612167e7151e3ae4ce093f3b3315588f2","1,147,243,552.272908126","Swap Tokens For Exact Tokens"
"0xd144a26bc0d66b79a037982a54300c8cd557a38a663ae569f2ac3cb0a5823a7e","20696356","1725683603","2024-09-07 04:33:23","0xe0e37218e31caaeb69ecd8523394718f074d87c7","0xd1fd52c612167e7151e3ae4ce093f3b3315588f2","3,003,901,259.08019229","Transfer"
"0x660a5f9937af80bb3c94164e18c2614e7a386c87e0db896d849b9c93eb86c503","20696986","1725691211","2024-09-07 06:40:11","0xf05da76954205c1cf1a4cd61e884fe2043b6d8f2","WETHContract","2,617,646,602.156001033","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x773a8b1f0cb38d3ace43ba28d5f124ed58b7005bec7430fc9652d01a05cc2f3e","20696991","1725691271","2024-09-07 06:41:11","WETHContract","0x8a5d8700dd19488d964d202e87b0cc85704054db","192,948,777.807957562","-"
"0xae31001c328a61a8f0f9e0d98fcb73da76c924950f5d8507840d395912fbb8e0","20696991","1725691271","2024-09-07 06:41:11","WETHContract","0x76999aed261fc44d04acf027635b96f23eff444e","1,753,823,223.444520693","Swap Tokens For Exact Tokens"
"0xea7926705d5ed55a2dcbe1d7f9690e525e37c7c96b0b15553d06af2ef8167543","20696991","1725691271","2024-09-07 06:41:11","0x8a5d8700dd19488d964d202e87b0cc85704054db","WETHContract","187,164,094.974593768","-"
"0x1c3b5c51335dd7e23a21c3c8ad1ba3c2aec83744fb7715b87d7954c27fe97307","20697017","1725691583","2024-09-07 06:46:23","0xf05da76954205c1cf1a4cd61e884fe2043b6d8f2","0x76999aed261fc44d04acf027635b96f23eff444e","2,635,856,704.60439207","Transfer"
"0xcda4d878749153de79595d93e434b7498238e7f68bbf4770f999f868b5b78dfd","20697754","1725700463","2024-09-07 09:14:23","WETHContract","0xf48c6c501cc56f4a09b625518fb529e406824610","1,109,738,287.107465567","Swap Tokens For Exact Tokens"
"0xc4e8003aa273bada9f983a4cecd8ed900f4a4d8d184de662fb5dfb8da8c81d83","20697761","1725700547","2024-09-07 09:15:47","WETHContract","0xf48c6c501cc56f4a09b625518fb529e406824610","837,170,988.519667006","Swap Tokens For Exact Tokens"
"0x69945524b9db8d006c58db7f0154c234b8f2613d48cc01e4a1cfd335eba31758","20697774","1725700703","2024-09-07 09:18:23","0x76999aed261fc44d04acf027635b96f23eff444e","WETHContract","1,946,909,275.627132573","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x14e94acda2eb615860e6ed3b5b506e559456ea316d83ade373c8951f869e2c87","20697776","1725700727","2024-09-07 09:18:47","0x76999aed261fc44d04acf027635b96f23eff444e","0xf48c6c501cc56f4a09b625518fb529e406824610","2,442,805,016.931035697","Transfer"
"0xe4950d354a760e00e32c3775c9d64dfdea182ac59759ad4ffb0e8e0cd21e5bf8","20698452","1725708851","2024-09-07 11:34:11","WETHContract","0xe0e37218e31caaeb69ecd8523394718f074d87c7","1,906,848,967.665994463","Swap Tokens For Exact Tokens"
"0xe526d8a80a55ddd851b560802c88741f9f49e1e7583096b2a1cbdba9fa77e3a1","20698467","1725709031","2024-09-07 11:37:11","0xd1fd52c612167e7151e3ae4ce093f3b3315588f2","WETHContract","956,284,757.284496223","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x163eae5bfabdfbe6991ea60f97c850ad2739fcac1f771268a7f2960cced2a04d","20698483","1725709223","2024-09-07 11:40:23","0xd1fd52c612167e7151e3ae4ce093f3b3315588f2","0xe0e37218e31caaeb69ecd8523394718f074d87c7","4,297,322,715.362832778","Transfer"
"0xa89c9dc9cb4a59bccd16ad9a1fa9f82c6626d4fd6d6fa26f5690a9d287c339e4","20699145","1725717191","2024-09-07 13:53:11","0xe0e37218e31caaeb69ecd8523394718f074d87c7","WETHContract","1,989,169,058.052092295","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xedc815b43cbab7316f190d4670773c9e1a5e671b92165e641636f07cea9d4617","20699147","1725717215","2024-09-07 13:53:35","WETHContract","0xe18159438734295bf8611df8ae91323b992a2bc4","1,173,609,744.250734454","Swap Tokens For Exact Tokens"
"0x0a55276440b7aee8bb5fd6c5e54359ca7ab8964b7e1d14397b2aced41367cc61","20699157","1725717335","2024-09-07 13:55:35","WETHContract","0xe18159438734295bf8611df8ae91323b992a2bc4","815,559,313.801357841","Swap Tokens For Exact Tokens"
"0x44b4ea61fbe852438d2153bfdb27c8fab9fd5e40a13af88c84958b5a49d1f808","20699159","1725717359","2024-09-07 13:55:59","0xe0e37218e31caaeb69ecd8523394718f074d87c7","0xe18159438734295bf8611df8ae91323b992a2bc4","4,215,002,624.976734946","Transfer"
"0xecf9793cfe029f058bc0a4eea3d6e34fb4cc82b90f6eda3aae7c28ee5273bb08","20699920","1725726503","2024-09-07 16:28:23","0xf48c6c501cc56f4a09b625518fb529e406824610","WETHContract","1,000,161,129.175221692","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x60aacdd293da9272cdcee6ed8692748fa7e089250aabe8513eb750c301b122ef","20699922","1725726527","2024-09-07 16:28:47","WETHContract","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","2,077,436,708.988080951","Swap Tokens For Exact Tokens"
"0x6c433917b7efa5d5b9c6b5483fcf3b186aca2f676ac674334b30382f18114002","20699937","1725726707","2024-09-07 16:31:47","0xe18159438734295bf8611df8ae91323b992a2bc4","WETHContract","1,083,507,889.939823501","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x61643b7974491da7833ac095ee4347956ba980c9deab3103e81424c0ca53187f","20699939","1725726731","2024-09-07 16:32:11","0xf48c6c501cc56f4a09b625518fb529e406824610","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","3,389,553,163.382946578","Transfer"
"0x746b62d0fe1900815b65ea3b556c4ea17dfbf673915d4942b91a950520e2d44e","20699939","1725726731","2024-09-07 16:32:11","0xe18159438734295bf8611df8ae91323b992a2bc4","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","1,904,273,669.347069056","Transfer"
"0xdf426fea7cff035fc9a7bab3f6f7b68b73bb328d112481f6c2fe4d68454cee79","20699939","1725726731","2024-09-07 16:32:11","0xe18159438734295bf8611df8ae91323b992a2bc4","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","3,216,390,123.741934684","Transfer"
"0xf5b0771930b60d8eac9bcdc2be0076a321670a7cf91072544b20ffd47a786193","20700564","1725734255","2024-09-07 18:37:35","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","WETHContract","591,046,496.412794526","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x5344ea01b2cf159d13d33c7131a1e424cee8f6f467570bb8da93040f74c1cae7","20700577","1725734411","2024-09-07 18:40:11","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","WETHContract","408,953,510.3764557","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xfa4276efd65b85c33f427d3111e0de5959e6aa922678bacfd013d915f2b97062","20700579","1725734435","2024-09-07 18:40:35","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","WETHContract","691,587,954.744108365","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xd84f0ac0116e901089995c5bac8a0d1fb006372d4d8583bd89227016719ce23d","20700579","1725734435","2024-09-07 18:40:35","WETHContract","0xdac4e8ef1a2550aaa208345e4b4e0d0f7db26dd9","2,758,077,586.217780121","Swap Tokens For Exact Tokens"
"0xefef01d8ceb2b93c7d6412c4c377886c67c6c467d9d3ed08b97db1d3dba2e4bd","20700586","1725734519","2024-09-07 18:41:59","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","WETHContract","2,074,763,864.232325096","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x50feb09c05c9d3e4de79c4e676c011135bf88f1b713c6582ddd23058f074cd1c","20700588","1725734543","2024-09-07 18:42:23","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","0xe18159438734295bf8611df8ae91323b992a2bc4","1,979,580,254.834829013","Transfer"
"0x494082c6efafd56857dc45a94bac8ff6ea492ef261a34f2079dd751c258bf20f","20700588","1725734543","2024-09-07 18:42:23","0x289d4ae72a64ff07cb3d80d5520b55ec04ec2aa9","0xdac4e8ef1a2550aaa208345e4b4e0d0f7db26dd9","2,031,612,126.738283731","Transfer"
"0x88278b9b60fc938f43036f40e4b7a75ffb44c1841df89332b80f13a9801bbc68","20700588","1725734543","2024-09-07 18:42:23","0x4d288e1cf270c355baf04595ed9f494c6d4ecf32","0xe18159438734295bf8611df8ae91323b992a2bc4","2,810,109,458.121234838","Transfer"
"0x7f06228299222eed2632cbd9cd404bd6574ab8afbee1ede4f30fcde29aafa9d1","20700599","1725734675","2024-09-07 18:44:35","0xdac4e8ef1a2550aaa208345e4b4e0d0f7db26dd9","WETHContract","614,078,725.730825942","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x0bf6bef8a0be9d5ecfe2f78c565d8a92887c25a2c08066750f4caaa5a40ff6f2","20700622","1725734951","2024-09-07 18:49:11","0xe18159438734295bf8611df8ae91323b992a2bc4","WETHContract","385,921,281.708626119","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0xc33cf8875103f47fd1e865a1780ff864fbd3affa9109951134bac5a7f94692da","20700695","1725735827","2024-09-07 19:03:47","0x000f143bd24c0d7aff43de524cb32c2f5a752171","WETHContract","96,665,937.652356128","Execute"
